Number of features, Features, Mean Accuracy, Std Accuracy
4,0+2+14+25,0.394530414792,0.018222670471
4,0+2+14+26,0.394530414792,0.018222670471
4,0+2+14+27,0.394530414792,0.018222670471
4,0+2+14+28,0.394530414792,0.018222670471
4,0+2+14+29,0.394530414792,0.018222670471
4,0+2+14+30,0.394530414792,0.018222670471
4,0+2+14+31,0.394530414792,0.018222670471
4,0+2+14+32,0.394530414792,0.018222670471
4,0+2+14+33,0.394530414792,0.018222670471
4,0+2+15+16,0.394530414792,0.018222670471
4,0+2+15+17,0.394530414792,0.018222670471
4,0+2+15+18,0.394530414792,0.018222670471
4,0+2+15+19,0.394530414792,0.018222670471
4,0+2+15+20,0.394530414792,0.018222670471
4,0+2+15+21,0.394530414792,0.018222670471
4,0+2+15+22,0.394530414792,0.018222670471
4,0+2+15+23,0.394530414792,0.018222670471
4,0+2+15+24,0.394530414792,0.018222670471
4,0+2+15+25,0.394530414792,0.018222670471
4,0+2+15+26,0.394530414792,0.018222670471
4,0+2+15+27,0.394530414792,0.018222670471
4,0+2+15+28,0.394530414792,0.018222670471
4,0+2+15+29,0.394530414792,0.018222670471
4,0+2+15+30,0.394530414792,0.018222670471
4,0+2+15+31,0.394530414792,0.018222670471
4,0+2+15+32,0.394530414792,0.018222670471
4,0+2+15+33,0.394530414792,0.018222670471
4,0+2+16+17,0.394530414792,0.018222670471
4,0+2+16+18,0.394530414792,0.018222670471
4,0+2+16+19,0.394530414792,0.018222670471
4,0+2+16+20,0.394530414792,0.018222670471
4,0+2+16+21,0.394530414792,0.018222670471
4,0+2+16+22,0.394530414792,0.018222670471
4,0+2+16+23,0.394530414792,0.018222670471
4,0+2+16+24,0.394530414792,0.018222670471
4,0+2+16+25,0.394530414792,0.018222670471
4,0+2+16+26,0.394530414792,0.018222670471
4,0+2+16+27,0.394530414792,0.018222670471
4,0+2+16+28,0.394530414792,0.018222670471
4,0+2+16+29,0.394530414792,0.018222670471
4,0+2+16+30,0.394530414792,0.018222670471
4,0+2+16+31,0.394530414792,0.018222670471
4,0+2+16+32,0.394530414792,0.018222670471
4,0+2+16+33,0.394530414792,0.018222670471
4,0+2+17+18,0.394530414792,0.018222670471
4,0+2+17+19,0.394530414792,0.018222670471
4,0+2+17+20,0.394530414792,0.018222670471
4,0+2+17+21,0.394530414792,0.018222670471
4,0+2+17+22,0.394530414792,0.018222670471
4,0+2+17+23,0.394530414792,0.018222670471
4,0+2+17+24,0.394530414792,0.018222670471
4,0+2+17+25,0.394530414792,0.018222670471
4,0+2+17+26,0.394530414792,0.018222670471
4,0+2+17+27,0.394530414792,0.018222670471
4,0+2+17+28,0.394530414792,0.018222670471
4,0+2+17+29,0.394530414792,0.018222670471
4,0+2+17+30,0.394530414792,0.018222670471
4,0+2+17+31,0.394530414792,0.018222670471
4,0+2+17+32,0.394530414792,0.018222670471
4,0+2+17+33,0.394530414792,0.018222670471
4,0+2+18+19,0.394530414792,0.018222670471
4,0+2+18+20,0.394530414792,0.018222670471
4,0+2+18+21,0.394530414792,0.018222670471
4,0+2+18+22,0.394530414792,0.018222670471
4,0+2+18+23,0.394530414792,0.018222670471
4,0+2+18+24,0.394530414792,0.018222670471
4,0+2+18+25,0.394530414792,0.018222670471
4,0+2+18+26,0.394530414792,0.018222670471
4,0+2+18+27,0.394530414792,0.018222670471
4,0+2+18+28,0.394530414792,0.018222670471
4,0+2+18+29,0.394530414792,0.018222670471
4,0+2+18+30,0.394530414792,0.018222670471
4,0+2+18+31,0.394530414792,0.018222670471
4,0+2+18+32,0.394530414792,0.018222670471
4,0+2+18+33,0.394530414792,0.018222670471
4,0+2+19+20,0.394530414792,0.018222670471
4,0+2+19+21,0.394530414792,0.018222670471
4,0+2+19+22,0.394530414792,0.018222670471
4,0+2+19+23,0.394530414792,0.018222670471
4,0+2+19+24,0.394530414792,0.018222670471
4,0+2+19+25,0.394530414792,0.018222670471
4,0+2+19+26,0.394530414792,0.018222670471
4,0+2+19+27,0.394530414792,0.018222670471
4,0+2+19+28,0.394530414792,0.018222670471
4,0+2+19+29,0.394530414792,0.018222670471
4,0+2+19+30,0.394530414792,0.018222670471
4,0+2+19+31,0.394530414792,0.018222670471
4,0+2+19+32,0.394530414792,0.018222670471
4,0+2+19+33,0.394530414792,0.018222670471
4,0+2+20+21,0.394530414792,0.018222670471
4,0+2+20+22,0.394530414792,0.018222670471
4,0+2+20+23,0.394530414792,0.018222670471
4,0+2+20+24,0.394530414792,0.018222670471
4,0+2+20+25,0.394530414792,0.018222670471
4,0+2+20+26,0.394530414792,0.018222670471
4,0+2+20+27,0.394530414792,0.018222670471
4,0+2+20+28,0.394530414792,0.018222670471
4,0+2+20+29,0.394530414792,0.018222670471
4,0+2+20+30,0.394530414792,0.018222670471
4,0+2+20+31,0.394530414792,0.018222670471
4,0+2+20+32,0.394530414792,0.018222670471
4,0+2+20+33,0.394530414792,0.018222670471
4,0+2+21+22,0.394530414792,0.018222670471
4,0+2+21+23,0.394530414792,0.018222670471
4,0+2+21+24,0.394530414792,0.018222670471
4,0+2+21+25,0.394530414792,0.018222670471
4,0+2+21+26,0.394530414792,0.018222670471
4,0+2+21+27,0.394530414792,0.018222670471
4,0+2+21+28,0.394530414792,0.018222670471
4,0+2+21+29,0.394530414792,0.018222670471
4,0+2+21+30,0.394530414792,0.018222670471
4,0+2+21+31,0.394530414792,0.018222670471
4,0+2+21+32,0.394530414792,0.018222670471
4,0+2+21+33,0.394530414792,0.018222670471
4,0+2+22+23,0.394530414792,0.018222670471
4,0+2+22+24,0.394530414792,0.018222670471
4,0+2+22+25,0.394530414792,0.018222670471
4,0+2+22+26,0.394530414792,0.018222670471
4,0+2+22+27,0.394530414792,0.018222670471
4,0+2+22+28,0.394530414792,0.018222670471
4,0+2+22+29,0.394530414792,0.018222670471
4,0+2+22+30,0.394530414792,0.018222670471
4,0+2+22+31,0.394530414792,0.018222670471
4,0+2+22+32,0.394530414792,0.018222670471
4,0+2+22+33,0.394530414792,0.018222670471
4,0+2+23+24,0.394530414792,0.018222670471
4,0+2+23+25,0.394530414792,0.018222670471
4,0+2+23+26,0.394530414792,0.018222670471
4,0+2+23+27,0.394530414792,0.018222670471
4,0+2+23+28,0.394530414792,0.018222670471
4,0+2+23+29,0.394530414792,0.018222670471
4,0+2+23+30,0.394530414792,0.018222670471
4,0+2+23+31,0.394530414792,0.018222670471
4,0+2+23+32,0.394530414792,0.018222670471
4,0+2+23+33,0.394530414792,0.018222670471
4,0+2+24+25,0.394530414792,0.018222670471
4,0+2+24+26,0.394530414792,0.018222670471
4,0+2+24+27,0.394530414792,0.018222670471
4,0+2+24+28,0.394530414792,0.018222670471
4,0+2+24+29,0.394530414792,0.018222670471
4,0+2+24+30,0.394530414792,0.018222670471
4,0+2+24+31,0.394530414792,0.018222670471
4,0+2+24+32,0.394530414792,0.018222670471
4,0+2+24+33,0.394530414792,0.018222670471
4,0+2+25+26,0.394530414792,0.018222670471
4,0+2+25+27,0.394530414792,0.018222670471
4,0+2+25+28,0.394530414792,0.018222670471
4,0+2+25+29,0.394530414792,0.018222670471
4,0+2+25+30,0.394530414792,0.018222670471
4,0+2+25+31,0.394530414792,0.018222670471
4,0+2+25+32,0.394530414792,0.018222670471
4,0+2+25+33,0.394530414792,0.018222670471
4,0+2+26+27,0.394530414792,0.018222670471
4,0+2+26+28,0.394530414792,0.018222670471
4,0+2+26+29,0.394530414792,0.018222670471
4,0+2+26+30,0.394530414792,0.018222670471
4,0+2+26+31,0.394530414792,0.018222670471
4,0+2+26+32,0.394530414792,0.018222670471
4,0+2+26+33,0.394530414792,0.018222670471
4,0+2+27+28,0.394530414792,0.018222670471
4,0+2+27+29,0.394530414792,0.018222670471
4,0+2+27+30,0.394530414792,0.018222670471
4,0+2+27+31,0.394530414792,0.018222670471
4,0+2+27+32,0.394530414792,0.018222670471
4,0+2+27+33,0.394530414792,0.018222670471
4,0+2+28+29,0.394530414792,0.018222670471
4,0+2+28+30,0.394530414792,0.018222670471
4,0+2+28+31,0.394530414792,0.018222670471
4,0+2+28+32,0.394530414792,0.018222670471
4,0+2+28+33,0.394530414792,0.018222670471
4,0+2+29+30,0.394530414792,0.018222670471
4,0+2+29+31,0.394530414792,0.018222670471
4,0+2+29+32,0.394530414792,0.018222670471
4,0+2+29+33,0.394530414792,0.018222670471
4,0+2+30+31,0.394530414792,0.018222670471
4,0+2+30+32,0.394530414792,0.018222670471
4,0+2+30+33,0.394530414792,0.018222670471
4,0+2+31+32,0.394530414792,0.018222670471
4,0+2+31+33,0.394530414792,0.018222670471
4,0+2+32+33,0.394530414792,0.018222670471
4,0+3+4+5,0.394530414792,0.018222670471
4,0+3+4+6,0.394530414792,0.018222670471
4,0+3+4+7,0.394530414792,0.018222670471
4,0+3+4+8,0.394530414792,0.018222670471
4,0+3+4+9,0.394530414792,0.018222670471
4,0+3+4+10,0.394530414792,0.018222670471
4,0+3+4+11,0.394530414792,0.018222670471
4,0+3+4+12,0.394530414792,0.018222670471
4,0+3+4+13,0.394530414792,0.018222670471
4,0+3+4+14,0.394530414792,0.018222670471
4,0+3+4+15,0.394530414792,0.018222670471
4,0+3+4+16,0.394530414792,0.018222670471
4,0+3+4+17,0.394530414792,0.018222670471
4,0+3+4+18,0.394530414792,0.018222670471
4,0+3+4+19,0.394530414792,0.018222670471
4,0+3+4+20,0.394530414792,0.018222670471
4,0+3+4+21,0.394530414792,0.018222670471
4,0+3+4+22,0.394530414792,0.018222670471
4,0+3+4+23,0.394530414792,0.018222670471
4,0+3+4+24,0.394530414792,0.018222670471
4,0+3+4+25,0.394530414792,0.018222670471
4,0+3+4+26,0.394530414792,0.018222670471
4,0+3+4+27,0.394530414792,0.018222670471
4,0+3+4+28,0.394530414792,0.018222670471
4,0+3+4+29,0.394530414792,0.018222670471
4,0+3+4+30,0.394530414792,0.018222670471
4,0+3+4+31,0.394530414792,0.018222670471
4,0+3+4+32,0.394530414792,0.018222670471
4,0+3+4+33,0.394530414792,0.018222670471
4,0+3+5+6,0.394530414792,0.018222670471
4,0+3+5+7,0.394530414792,0.018222670471
4,0+3+5+8,0.394530414792,0.018222670471
4,0+3+5+9,0.394530414792,0.018222670471
4,0+3+5+10,0.394530414792,0.018222670471
4,0+3+5+11,0.394530414792,0.018222670471
4,0+3+5+12,0.394530414792,0.018222670471
4,0+3+5+13,0.394530414792,0.018222670471
4,0+3+5+14,0.394530414792,0.018222670471
4,0+3+5+15,0.394530414792,0.018222670471
4,0+3+5+16,0.394530414792,0.018222670471
4,0+3+5+17,0.394530414792,0.018222670471
4,0+3+5+18,0.394530414792,0.018222670471
4,0+3+5+19,0.394530414792,0.018222670471
4,0+3+5+20,0.394530414792,0.018222670471
4,0+3+5+21,0.394530414792,0.018222670471
4,0+3+5+22,0.394530414792,0.018222670471
4,0+3+5+23,0.394530414792,0.018222670471
4,0+3+5+24,0.394530414792,0.018222670471
4,0+3+5+25,0.394530414792,0.018222670471
4,0+3+5+26,0.394530414792,0.018222670471
4,0+3+5+27,0.394530414792,0.018222670471
4,0+3+5+28,0.394530414792,0.018222670471
4,0+3+5+29,0.394530414792,0.018222670471
4,0+3+5+30,0.394530414792,0.018222670471
4,0+3+5+31,0.394530414792,0.018222670471
4,0+3+5+32,0.394530414792,0.018222670471
4,0+3+5+33,0.394530414792,0.018222670471
4,0+3+6+7,0.394530414792,0.018222670471
4,0+3+6+8,0.394530414792,0.018222670471
4,0+3+6+9,0.394530414792,0.018222670471
4,0+3+6+10,0.394530414792,0.018222670471
4,0+3+6+11,0.394530414792,0.018222670471
4,0+3+6+12,0.394530414792,0.018222670471
4,0+3+6+13,0.394530414792,0.018222670471
4,0+3+6+14,0.394530414792,0.018222670471
4,0+3+6+15,0.394530414792,0.018222670471
4,0+3+6+16,0.394530414792,0.018222670471
4,0+3+6+17,0.394530414792,0.018222670471
4,0+3+6+18,0.394530414792,0.018222670471
4,0+3+6+19,0.394530414792,0.018222670471
4,0+3+6+20,0.394530414792,0.018222670471
4,0+3+6+21,0.394530414792,0.018222670471
4,0+3+6+22,0.394530414792,0.018222670471
4,0+3+6+23,0.394530414792,0.018222670471
4,0+3+6+24,0.394530414792,0.018222670471
4,0+3+6+25,0.394530414792,0.018222670471
4,0+3+6+26,0.394530414792,0.018222670471
4,0+3+6+27,0.394530414792,0.018222670471
4,0+3+6+28,0.394530414792,0.018222670471
4,0+3+6+29,0.394530414792,0.018222670471
4,0+3+6+30,0.394530414792,0.018222670471
4,0+3+6+31,0.394530414792,0.018222670471
4,0+3+6+32,0.394530414792,0.018222670471
4,0+3+6+33,0.394530414792,0.018222670471
4,0+3+7+8,0.394530414792,0.018222670471
4,0+3+7+9,0.394530414792,0.018222670471
4,0+3+7+10,0.394530414792,0.018222670471
4,0+3+7+11,0.394530414792,0.018222670471
4,0+3+7+12,0.394530414792,0.018222670471
4,0+3+7+13,0.394530414792,0.018222670471
4,0+3+7+14,0.394530414792,0.018222670471
4,0+3+7+15,0.394530414792,0.018222670471
4,0+3+7+16,0.394530414792,0.018222670471
4,0+3+7+17,0.394530414792,0.018222670471
4,0+3+7+18,0.394530414792,0.018222670471
4,0+3+7+19,0.394530414792,0.018222670471
4,0+3+7+20,0.394530414792,0.018222670471
4,0+3+7+21,0.394530414792,0.018222670471
4,0+3+7+22,0.394530414792,0.018222670471
4,0+3+7+23,0.394530414792,0.018222670471
4,0+3+7+24,0.394530414792,0.018222670471
4,0+3+7+25,0.394530414792,0.018222670471
4,0+3+7+26,0.394530414792,0.018222670471
4,0+3+7+27,0.394530414792,0.018222670471
4,0+3+7+28,0.394530414792,0.018222670471
4,0+3+7+29,0.394530414792,0.018222670471
4,0+3+7+30,0.394530414792,0.018222670471
4,0+3+7+31,0.394530414792,0.018222670471
4,0+3+7+32,0.394530414792,0.018222670471
4,0+3+7+33,0.394530414792,0.018222670471
4,0+3+8+9,0.394530414792,0.018222670471
4,0+3+8+10,0.394530414792,0.018222670471
4,0+3+8+11,0.394530414792,0.018222670471
4,0+3+8+12,0.394530414792,0.018222670471
4,0+3+8+13,0.394530414792,0.018222670471
4,0+3+8+14,0.394530414792,0.018222670471
4,0+3+8+15,0.394530414792,0.018222670471
4,0+3+8+16,0.394530414792,0.018222670471
4,0+3+8+17,0.394530414792,0.018222670471
4,0+3+8+18,0.394530414792,0.018222670471
4,0+3+8+19,0.394530414792,0.018222670471
4,0+3+8+20,0.394530414792,0.018222670471
4,0+3+8+21,0.394530414792,0.018222670471
4,0+3+8+22,0.394530414792,0.018222670471
4,0+3+8+23,0.394530414792,0.018222670471
4,0+3+8+24,0.394530414792,0.018222670471
4,0+3+8+25,0.394530414792,0.018222670471
4,0+3+8+26,0.394530414792,0.018222670471
4,0+3+8+27,0.394530414792,0.018222670471
4,0+3+8+28,0.394530414792,0.018222670471
4,0+3+8+29,0.394530414792,0.018222670471
4,0+3+8+30,0.394530414792,0.018222670471
4,0+3+8+31,0.394530414792,0.018222670471
4,0+3+8+32,0.394530414792,0.018222670471
4,0+3+8+33,0.394530414792,0.018222670471
4,0+3+9+10,0.394530414792,0.018222670471
4,0+3+9+11,0.394530414792,0.018222670471
4,0+3+9+12,0.394530414792,0.018222670471
4,0+3+9+13,0.394530414792,0.018222670471
4,0+3+9+14,0.394530414792,0.018222670471
4,0+3+9+15,0.394530414792,0.018222670471
4,0+3+9+16,0.394530414792,0.018222670471
4,0+3+9+17,0.394530414792,0.018222670471
4,0+3+9+18,0.394530414792,0.018222670471
4,0+3+9+19,0.394530414792,0.018222670471
4,0+3+9+20,0.394530414792,0.018222670471
4,0+3+9+21,0.394530414792,0.018222670471
4,0+3+9+22,0.394530414792,0.018222670471
4,0+3+9+23,0.394530414792,0.018222670471
4,0+3+9+24,0.394530414792,0.018222670471
4,0+3+9+25,0.394530414792,0.018222670471
4,0+3+9+26,0.394530414792,0.018222670471
4,0+3+9+27,0.394530414792,0.018222670471
4,0+3+9+28,0.394530414792,0.018222670471
4,0+3+9+29,0.394530414792,0.018222670471
4,0+3+9+30,0.394530414792,0.018222670471
4,0+3+9+31,0.394530414792,0.018222670471
4,0+3+9+32,0.394530414792,0.018222670471
4,0+3+9+33,0.394530414792,0.018222670471
4,0+3+10+11,0.394530414792,0.018222670471
4,0+3+10+12,0.394530414792,0.018222670471
4,0+3+10+13,0.394530414792,0.018222670471
4,0+3+10+14,0.394530414792,0.018222670471
4,0+3+10+15,0.394530414792,0.018222670471
4,0+3+10+16,0.394530414792,0.018222670471
4,0+3+10+17,0.394530414792,0.018222670471
4,0+3+10+18,0.394530414792,0.018222670471
4,0+3+10+19,0.394530414792,0.018222670471
4,0+3+10+20,0.394530414792,0.018222670471
4,0+3+10+21,0.394530414792,0.018222670471
4,0+3+10+22,0.394530414792,0.018222670471
4,0+3+10+23,0.394530414792,0.018222670471
4,0+3+10+24,0.394530414792,0.018222670471
4,0+3+10+25,0.394530414792,0.018222670471
4,0+3+10+26,0.394530414792,0.018222670471
4,0+3+10+27,0.394530414792,0.018222670471
4,0+3+10+28,0.394530414792,0.018222670471
4,0+3+10+29,0.394530414792,0.018222670471
4,0+3+10+30,0.394530414792,0.018222670471
4,0+3+10+31,0.394530414792,0.018222670471
4,0+3+10+32,0.394530414792,0.018222670471
4,0+3+10+33,0.394530414792,0.018222670471
4,0+3+11+12,0.394530414792,0.018222670471
4,0+3+11+13,0.394530414792,0.018222670471
4,0+3+11+14,0.394530414792,0.018222670471
4,0+3+11+15,0.394530414792,0.018222670471
4,0+3+11+16,0.394530414792,0.018222670471
4,0+3+11+17,0.394530414792,0.018222670471
4,0+3+11+18,0.394530414792,0.018222670471
4,0+3+11+19,0.394530414792,0.018222670471
4,0+3+11+20,0.394530414792,0.018222670471
4,0+3+11+21,0.394530414792,0.018222670471
4,0+3+11+22,0.394530414792,0.018222670471
4,0+3+11+23,0.394530414792,0.018222670471
4,0+3+11+24,0.394530414792,0.018222670471
4,0+3+11+25,0.394530414792,0.018222670471
4,0+3+11+26,0.394530414792,0.018222670471
4,0+3+11+27,0.394530414792,0.018222670471
4,0+3+11+28,0.394530414792,0.018222670471
4,0+3+11+29,0.394530414792,0.018222670471
4,0+3+11+30,0.394530414792,0.018222670471
4,0+3+11+31,0.394530414792,0.018222670471
4,0+3+11+32,0.394530414792,0.018222670471
4,0+3+11+33,0.394530414792,0.018222670471
4,0+3+12+13,0.394530414792,0.018222670471
4,0+3+12+14,0.394530414792,0.018222670471
4,0+3+12+15,0.394530414792,0.018222670471
4,0+3+12+16,0.394530414792,0.018222670471
4,0+3+12+17,0.394530414792,0.018222670471
4,0+3+12+18,0.394530414792,0.018222670471
4,0+3+12+19,0.394530414792,0.018222670471
4,0+3+12+20,0.394530414792,0.018222670471
4,0+3+12+21,0.394530414792,0.018222670471
4,0+3+12+22,0.394530414792,0.018222670471
4,0+3+12+23,0.394530414792,0.018222670471
4,0+3+12+24,0.394530414792,0.018222670471
4,0+3+12+25,0.394530414792,0.018222670471
4,0+3+12+26,0.394530414792,0.018222670471
4,0+3+12+27,0.394530414792,0.018222670471
4,0+3+12+28,0.394530414792,0.018222670471
4,0+3+12+29,0.394530414792,0.018222670471
4,0+3+12+30,0.394530414792,0.018222670471
4,0+3+12+31,0.394530414792,0.018222670471
4,0+3+12+32,0.394530414792,0.018222670471
4,0+3+12+33,0.394530414792,0.018222670471
4,0+3+13+14,0.394530414792,0.018222670471
4,0+3+13+15,0.394530414792,0.018222670471
4,0+3+13+16,0.394530414792,0.018222670471
4,0+3+13+17,0.394530414792,0.018222670471
4,0+3+13+18,0.394530414792,0.018222670471
4,0+3+13+19,0.394530414792,0.018222670471
4,0+3+13+20,0.394530414792,0.018222670471
4,0+3+13+21,0.394530414792,0.018222670471
4,0+3+13+22,0.394530414792,0.018222670471
4,0+3+13+23,0.394530414792,0.018222670471
4,0+3+13+24,0.394530414792,0.018222670471
4,0+3+13+25,0.394530414792,0.018222670471
4,0+3+13+26,0.394530414792,0.018222670471
4,0+3+13+27,0.394530414792,0.018222670471
4,0+3+13+28,0.394530414792,0.018222670471
4,0+3+13+29,0.394530414792,0.018222670471
4,0+3+13+30,0.394530414792,0.018222670471
4,0+3+13+31,0.394530414792,0.018222670471
4,0+3+13+32,0.394530414792,0.018222670471
4,0+3+13+33,0.394530414792,0.018222670471
4,0+3+14+15,0.394530414792,0.018222670471
4,0+3+14+16,0.394530414792,0.018222670471
4,0+3+14+17,0.394530414792,0.018222670471
4,0+3+14+18,0.394530414792,0.018222670471
4,0+3+14+19,0.394530414792,0.018222670471
4,0+3+14+20,0.394530414792,0.018222670471
4,0+3+14+21,0.394530414792,0.018222670471
4,0+3+14+22,0.394530414792,0.018222670471
4,0+3+14+23,0.394530414792,0.018222670471
4,0+3+14+24,0.394530414792,0.018222670471
4,0+3+14+25,0.394530414792,0.018222670471
4,0+3+14+26,0.394530414792,0.018222670471
4,0+3+14+27,0.394530414792,0.018222670471
4,0+3+14+28,0.394530414792,0.018222670471
4,0+3+14+29,0.394530414792,0.018222670471
4,0+3+14+30,0.394530414792,0.018222670471
4,0+3+14+31,0.394530414792,0.018222670471
4,0+3+14+32,0.394530414792,0.018222670471
4,0+3+14+33,0.394530414792,0.018222670471
4,0+3+15+16,0.394530414792,0.018222670471
4,0+3+15+17,0.394530414792,0.018222670471
4,0+3+15+18,0.394530414792,0.018222670471
4,0+3+15+19,0.394530414792,0.018222670471
4,0+3+15+20,0.394530414792,0.018222670471
4,0+3+15+21,0.394530414792,0.018222670471
4,0+3+15+22,0.394530414792,0.018222670471
4,0+3+15+23,0.394530414792,0.018222670471
4,0+3+15+24,0.394530414792,0.018222670471
4,0+3+15+25,0.394530414792,0.018222670471
4,0+3+15+26,0.394530414792,0.018222670471
4,0+3+15+27,0.394530414792,0.018222670471
4,0+3+15+28,0.394530414792,0.018222670471
4,0+3+15+29,0.394530414792,0.018222670471
4,0+3+15+30,0.394530414792,0.018222670471
4,0+3+15+31,0.394530414792,0.018222670471
4,0+3+15+32,0.394530414792,0.018222670471
4,0+3+15+33,0.394530414792,0.018222670471
4,0+3+16+17,0.394530414792,0.018222670471
4,0+3+16+18,0.394530414792,0.018222670471
4,0+3+16+19,0.394530414792,0.018222670471
4,0+3+16+20,0.394530414792,0.018222670471
4,0+3+16+21,0.394530414792,0.018222670471
4,0+3+16+22,0.394530414792,0.018222670471
4,0+3+16+23,0.394530414792,0.018222670471
4,0+3+16+24,0.394530414792,0.018222670471
4,0+3+16+25,0.394530414792,0.018222670471
4,0+3+16+26,0.394530414792,0.018222670471
4,0+3+16+27,0.394530414792,0.018222670471
4,0+3+16+28,0.394530414792,0.018222670471
4,0+3+16+29,0.394530414792,0.018222670471
4,0+3+16+30,0.394530414792,0.018222670471
4,0+3+16+31,0.394530414792,0.018222670471
4,0+3+16+32,0.394530414792,0.018222670471
4,0+3+16+33,0.394530414792,0.018222670471
4,0+3+17+18,0.394530414792,0.018222670471
4,0+3+17+19,0.394530414792,0.018222670471
4,0+3+17+20,0.394530414792,0.018222670471
4,0+3+17+21,0.394530414792,0.018222670471
4,0+3+17+22,0.394530414792,0.018222670471
4,0+3+17+23,0.394530414792,0.018222670471
4,0+3+17+24,0.394530414792,0.018222670471
4,0+3+17+25,0.394530414792,0.018222670471
4,0+3+17+26,0.394530414792,0.018222670471
4,0+3+17+27,0.394530414792,0.018222670471
4,0+3+17+28,0.394530414792,0.018222670471
4,0+3+17+29,0.394530414792,0.018222670471
4,0+3+17+30,0.394530414792,0.018222670471
4,0+3+17+31,0.394530414792,0.018222670471
4,0+3+17+32,0.394530414792,0.018222670471
4,0+3+17+33,0.394530414792,0.018222670471
4,0+3+18+19,0.394530414792,0.018222670471
4,0+3+18+20,0.394530414792,0.018222670471
4,0+3+18+21,0.394530414792,0.018222670471
4,0+3+18+22,0.394530414792,0.018222670471
4,0+3+18+23,0.394530414792,0.018222670471
